date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,ANET,AJG,AIZ,ATO,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT,BDX,BRK.B,BBY,BIIB,BLK,HRB,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BF.B,CHRW,COG,CDNS,CPB,COF,CPRI,CAH,KMX,CCL,CAT,CBOE,CBRE,CBS,CE,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,COO,CPRT,GLW,CTVA,COST,COTY,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,FANG,DLR,DFS,DISCA,DISCK,DISH,DG,DLTR,D,DOV,DOW,DD,DTE,DRE,DUK,DXC,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EOG,EFX,EQIX,EQR,ESS,EL,EVRG,ES,RE,EXC,EXPE,EXPD,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FE,FRC,FISV
2015-01-22,147.5393,40.6424,53.5395,38.94,81.9997,19.8315,73.48,2.47,155.4133,10.8712,206.5803,26.6781,38.0294,129.6365,60.64,63.1473,55.615,86.0243,180.32,58.01,52.5046,266.9084,285.8394,30.3541,66.0806,537.3,534.39,45.6931,310.32,40.0975,53.2242,54.5874,78.8129,47.7725,90.6976,51.3906,115.9209,87.5083,47.8796,141.7023,52.6142,77.7432,49.1744,84.64,133.8302,90.9019,26.3643,58.1469,34.8867,103.9785,22.9015,,42.4064,34.36,63.5,40.74,59.6046,52.7065,27.1776,58.27,78.6552,600.1,156.7184,48.9911,,31.8165,15.0519,35.635,37.1009,32.3169,136.1279,150.15,30.3133,353.65,321.8726,29.4211,120.7768,1049.68,51.7688,127.971,14.93,55.5521,96.4013,43.8573,35.9495,67.3026,27.7473,18.36,42.0448,69.7824,69.09,74.9882,64.24,40.5652,75.9828,62.2437,33.11,53.81100000000001,53.5357,123.71,27.84,18.7933,25.9254,67.17,53.0625,26.5275,158.99,90.5669,713.44,103.2601,38.9538,112.0282,100.1605,46.1054,76.2029,24.8613,46.5944,21.9311,47.3305,97.9005,76.7412,32.2945,38.0402,54.8948,62.8257,26.162,39.3675,25.8926,106.16,57.7,59.318999999999996,106.1202,163.8983,18.27,21.2979,,125.0866,17.4994,72.0894,32.4096,128.9016,90.8447,22.4679,61.4347,53.6082,76.15,81.0187,46.5906,49.5638,58.0387,67.5688,62.1193,52.2881,30.06,28.88,74.32,66.0612,70.25,65.4707,52.4321,,70.4928,78.7323,18.6092,72.9939,,22.4522,65.1224,57.9358,23.8686,101.2251,59.5772,65.17,49.36,51.6339,73.0531,87.5274,81.098,199.5898,59.2289,202.8172,70.9685,,48.0283,156.3228,31.7269,82.2544,41.9668,57.461999999999996,77.7301,113.4,77.65,20.5352,128.7444,174.69400000000002,60.1794,16.0247,33.7355,50.0046,36.815
2015-01-23,145.8762,40.0669,53.071999999999996,39.48,81.7432,19.8893,74.06,2.45,154.6588,10.6693,202.6075,26.4887,37.2237,128.864,61.02,63.8072,53.0841,86.2347,183.32,57.46,52.6205,267.9741,289.8295,30.4191,65.60300000000001,541.95,539.95,45.3002,312.39,40.1235,53.32,54.9622,78.5888,47.0689,91.4042,51.4179,115.2533,88.0474,47.4328,141.9154,52.7584,77.6669,48.9588,84.71,131.8723,89.6861,26.265,57.3443,34.9298,104.5151,22.4271,,42.2212,33.7602,63.41,40.1576,58.9902,52.7245,26.8398,58.19,78.8732,604.0,156.6659,47.8002,,30.7572,14.7151,33.96,36.6748,32.2381,134.4682,149.12,30.4176,357.53,316.8142,29.6201,119.8686,1037.99,51.4495,127.53299999999999,14.84,55.5342,98.0324,44.0144,35.7724,66.7532,27.6503,18.455,41.3977,71.0645,69.33,74.5861,64.87,40.6792,74.9239,62.2342,32.95,53.0047,49.1309,123.89,27.6075,18.859,25.8398,67.22,52.1127,26.0862,158.93,88.8457,713.69,102.7594,38.2998,109.8212,97.9523,45.6754,76.1552,24.6084,45.7014,21.5405,48.0556,96.3801,76.6936,32.7304,37.6318,54.7727,60.8499,26.0418,38.5932,25.607,106.4793,57.1256,59.59,105.3676,161.5512,18.45,21.4147,,125.7773,17.3348,73.4255,31.6925,127.6068,91.1527,21.9084,62.083999999999996,53.8545,75.85,79.9687,46.4619,49.5735,57.0058,66.5947,62.2376,51.6131,29.84,28.98,73.65,65.8055,72.07,65.7784,50.7726,,69.2724,79.2011,18.5087,73.068,,24.3406,62.1215,57.3623,23.7078,100.7588,59.7607,64.815,49.79,50.1749,73.2002,87.9439,80.7004,200.8527,59.5949,201.9663,69.6363,,48.2703,155.8806,31.8291,83.9146,41.5261,57.0758,76.0729,114.85,77.83,20.4645,128.2053,169.5032,60.3397,15.81,34.0243,49.3398,37.03
2015-01-26,146.0718,40.3318,53.412,39.57,81.6149,20.0675,72.74,2.61,158.0839,10.7113,206.2468,26.6195,37.5498,128.5226,61.17,65.471,53.3643,87.7157,182.76,58.2,52.0699,273.6385,291.878,30.4061,65.8785,536.72,535.21,45.5091,309.66,40.0196,53.0902,55.0048,77.8134,46.7947,93.3865,51.6906,116.4105,89.0884,48.1613,141.8444,52.6431,78.8304,49.0935,85.11,129.9332,89.4486,26.4116,58.7943,35.2313,104.6261,22.548000000000002,,42.5916,34.4456,64.35,40.3253,59.0715,52.8593,26.686999999999998,58.23,78.6189,612.14,157.8656,48.1639,,30.892,14.8274,34.4386,36.3924,32.387,134.5526,149.7,31.13,362.44,318.8393,29.923000000000002,119.3788,1041.86,51.4965,128.9275,14.96,55.8831,97.8033,44.8182,35.6068,67.2215,27.8736,18.58,41.4509,71.6048,69.88,75.7298,64.77,41.0125,75.2915,62.7539,33.27,54.123999999999995,50.3214,124.12,27.95,18.8836,25.6817,68.12,52.4702,26.2493,158.18,90.5337,723.43,102.7776,38.6548,109.2619,100.6393,46.0615,76.3366,24.399,45.9552,21.8857,48.0477,96.8188,76.9319,32.6519,37.3624,54.8167,60.0795,26.2175,39.1555,25.7324,110.4104,58.1595,59.6239,106.425,162.0106,18.61,21.4685,,126.5343,17.7007,74.4572,32.143,129.3566,91.506,23.1223,61.7298,54.6902,76.19,80.0411,46.0852,49.4372,58.483999999999995,68.0955,62.5756,51.7225,30.06,29.14,73.15,65.1806,70.36,65.6454,51.646,,69.5728,78.932,18.7598,72.928,,23.9788,62.6875,57.1997,23.4154,101.8437,59.717,65.07,49.475,51.3059,72.5711,89.4357,80.6436,199.8162,59.8189,203.9606,68.8426,,48.2358,157.7576,31.8035,83.7707,42.4169,57.2732,76.801,114.3,77.495,20.3805,130.6886,170.1292,60.3774,16.0426,34.1233,49.783,37.155
2015-01-27,145.5293,39.9025,53.6416,38.63,78.9396,19.7159,71.46,2.7,157.8854,10.7113,200.9496,26.3895,37.1662,127.4178,60.29,64.7832,52.6451,87.0146,180.36,58.75,51.9637,269.01099999999997,286.1501,30.3411,65.6122,521.19,518.63,45.6095,306.75,40.0196,50.4524,54.7322,76.9727,46.1185,92.1292,51.636,114.8349,89.1534,47.5979,141.0984,52.1915,78.8208,47.9349,83.3,129.0713,88.6603,28.2414,58.9038,35.3864,100.9628,21.9248,,42.5828,34.1029,63.62,39.99,58.8456,52.5537,26.3894,56.15,77.7652,608.59,157.1563,47.6184,,30.7428,14.6216,33.8128,36.2794,31.7741,133.3617,147.65,30.7564,357.89,313.5668,29.9489,117.9631,1013.86,51.5434,128.9186,14.74,55.4626,96.0256,44.504,35.037,66.4065,27.6503,18.35,41.2647,70.3044,70.78,75.6852,63.7,40.4512,69.8829,62.0736,33.23,54.143,49.6895,122.36,27.8175,18.9986,25.5435,67.53,52.8829,25.7216,156.425,90.0181,721.33,101.3211,38.3138,108.6827,101.7239,45.806999999999995,76.2459,23.4656,45.41,21.9402,47.3778,96.6846,75.7015,32.6781,36.8324,53.9959,59.5086,26.0626,39.008,25.5374,112.3161,57.9121,60.0219,106.0154,162.3801,18.41,22.2048,,124.8387,17.472,74.2458,31.5546,124.4746,91.3339,22.9137,62.4529,54.0217,76.04,77.8778,45.1938,49.1839,58.8441,68.5478,62.5503,50.8468,30.05,29.35,73.11,64.0539,71.31,65.6869,51.4204,,68.6997,79.2531,18.8936,73.068,,23.6517,63.1817,55.6588,22.8431,101.3298,59.7432,64.69,48.41,49.467,72.2525,90.0847,80.8803,193.275,59.9235,203.2338,67.7938,,48.2444,157.6944,31.8631,83.1853,41.9668,57.3847,76.1231,113.19,75.78,20.070999999999998,130.123,167.452,59.5195,15.8055,33.9418,49.783,36.62
2015-01-28,145.805,39.6558,52.5789,49.94,77.2904,19.9085,70.25,2.63,158.1534,10.3663,201.6952,25.8708,36.4468,124.705,58.99,63.8537,51.7112,86.7167,177.78,58.57,52.4949,262.9434,281.6358,30.2232,64.5835,512.43,510.0,45.1497,303.91,39.4913,48.4657,53.9911,76.3468,44.9672,90.7435,51.5179,112.5028,89.5717,47.3551,137.3243,51.8552,75.5116,47.5352,81.595,125.1368,86.5231,28.0664,55.7393,35.2313,106.6705,21.7434,,41.886,33.8458,65.43,39.6458,57.6799,51.7178,26.2848,54.59,76.7663,610.57,155.4837,47.181999999999995,,30.5213,14.2193,32.8188,36.0227,30.9598,132.0489,144.78,30.5218,351.18,307.8126,29.7845,124.3385,1003.25,50.0783,127.8101,14.59,54.8721,96.21799999999999,44.1622,34.7175,65.6905,26.2998,18.12,40.6176,68.1798,69.99,76.3017,62.53,39.6092,70.0229,61.6957,32.72,53.3936,48.9843,118.97,27.4225,18.6866,25.2537,66.87,52.0091,24.9061,150.6,86.2348,711.99,99.5004,38.1223,108.5529,98.4799,45.0348,74.7854,23.3827,44.2821,21.6768,46.6526,95.8789,73.7953,32.4602,36.424,53.1849,59.0191,25.2463,37.9203,25.6215,106.2199,55.2966,59.9965,105.0628,159.8832,18.34,21.7469,,123.6257,17.1244,73.7046,30.9845,123.9059,90.2287,22.6481,61.1321,53.4147,75.52,76.5563,44.5321,48.6968,55.3665,65.6802,62.8629,50.2083,29.775,28.88,71.53,63.5521,69.96,64.7471,49.9284,,67.3197,78.3243,18.6594,72.3515,,23.0173,61.6812,54.4518,22.4881,98.5701,59.0879,64.435,54.61,48.5433,72.6528,85.3383,80.6815,189.0942,59.4679,201.4788,66.5182,,48.1147,155.7903,31.5139,82.4079,41.5636,57.7023,73.6122,112.84,76.24,19.8975,129.69,165.1118,58.8314,15.4073,33.6199,48.5657,36.42
2015-01-29,147.7528,41.3458,53.6586,52.25,78.4632,19.9808,71.64,2.61,159.1065,10.4673,201.2047,26.0016,36.888000000000005,132.0348,59.95,66.0565,44.6134,87.0409,188.05,58.67,52.9199,262.3385,284.3832,30.7124,65.25399999999999,513.23,510.66,45.4674,311.78,40.2794,50.0168,54.2807,76.59899999999999,45.0128,90.3213,52.1451,114.1673,89.5438,47.7339,138.8606,52.8064,76.4271,47.8092,82.17,128.4343,86.8469,28.0664,55.8396,35.1365,109.9915,21.9713,,42.2653,34.2314,63.46,39.787,58.2311,52.7515,26.51,55.36,76.6028,611.13,153.16299999999998,47.9639,,30.7524,14.4345,33.5367,36.6491,31.2312,131.5706,146.29,31.3559,353.25,309.5165,30.0268,131.5865,1014.74,51.3744,128.2213,14.85,54.7021,97.6201,44.735,34.8176,66.0237,25.8237,18.01,41.185,68.6469,72.53,75.7924,63.31,39.3636,70.0141,61.998000000000005,32.99,52.853,49.3049,120.87,27.695,19.1874,24.694000000000003,67.28,52.9831,25.2515,152.085,85.6445,714.53,100.256,38.6174,109.4717,98.3334,45.5438,76.2507,23.7448,44.7709,22.022,47.8901,97.2665,74.7051,33.2969,36.5804,54.2109,62.5628,24.9134,38.9343,25.5795,106.2199,55.5086,60.4622,106.4822,159.9032,18.46,21.3608,,124.5288,17.6732,73.3663,31.0397,124.8508,90.6907,23.5586,61.928999999999995,54.7342,76.14,77.7602,46.1403,49.4177,55.6413,68.2248,62.6179,50.0258,29.74,28.77,73.48,64.2906,70.18,65.82,51.0492,,68.2585,79.4615,18.7514,73.5951,,23.4435,61.6722,54.9483,22.5382,99.3314,60.3374,64.64,55.33,49.1045,73.4453,86.1229,80.672,193.2924,59.2513,203.4376,68.0017,,48.7544,156.431,31.5395,83.0797,41.784,57.8396,73.3025,113.98,78.0,20.0132,130.2644,166.4986,59.7269,15.6221,34.1398,49.5801,36.935
2015-01-30,144.3464,40.8891,51.3038,51.74,76.9881,20.1252,70.13,2.57,157.8556,10.3655,201.6069,25.7445,36.2262,130.7952,58.155,63.0823,45.071000000000005,85.4635,183.24,53.05,52.1665,255.8965,280.4028,29.9655,64.0968,537.55,534.52,44.388999999999996,354.53,39.2142,46.9913,53.5055,75.3753,44.6565,88.9723,51.036,111.2121,88.3448,46.5294,135.2108,51.6054,77.9625,46.7987,80.67,126.4296,85.7706,28.0901,57.0616,34.3354,108.3819,21.2457,,41.1275,33.5245,63.12,39.2046,57.3907,51.1516,26.4779,54.005,74.95,596.96,151.4904,47.5184,,30.4924,14.1725,33.287,36.0997,30.8985,129.4795,143.91,30.5826,389.16,303.7801,29.6634,129.4406,1009.48,50.7263,124.0736,14.81,53.9237,94.2753,44.3377,34.2132,64.1414,25.746,17.99,40.5467,67.0442,70.79,74.3359,62.1,38.5567,69.9879,60.9115,32.34,51.9898,49.2316,119.16,27.29,18.9575,24.4767,66.35,52.7396,24.9253,151.115,85.2537,709.84,98.2805,37.8,106.6854,100.8347,44.324,75.1243,22.9989,44.141000000000005,21.7131,46.7078,95.5297,73.908,32.8873,35.7724,52.8917,61.1943,24.5781,38.2522,24.85,110.6,55.65,58.667,105.2152,157.4562,18.3,21.3428,,126.6096,17.3988,73.1549,30.6168,122.016,88.9242,23.2551,60.7853,53.9953,75.06,77.1085,43.4753,48.7309,57.11,68.5726,61.6376,49.6062,28.985,27.88,70.35,63.4952,71.1,63.9487,50.9764,,66.8503,77.8295,18.2661,71.7667,,22.8487,63.6938,54.0067,22.1373,98.7509,59.551,62.675,54.86,49.1563,71.4927,86.2391,79.9619,188.8852,57.9594,200.362,66.6977,,48.0456,154.6533,30.6963,82.4655,40.9542,56.6466,73.1686,111.62,75.91,19.7507,127.0564,162.8583,58.8502,15.4789,33.2816,49.1937,36.265
2015-02-02,146.2319,41.3184,51.6013,51.86,78.6372,20.3468,71.11,2.67,154.8474,10.4843,203.2745,26.2361,37.1086,132.6546,58.49,62.5711,44.7535,84.9639,178.17,55.18,52.6301,257.0965,283.0143,30.1053,65.1254,532.2,528.48,44.9741,364.47,39.3268,46.6466,53.7185,76.7205,46.1094,89.7982,51.5542,114.6124,88.4377,48.103,135.4239,52.1146,78.9353,46.9694,81.26,126.9354,87.4851,28.2745,60.3994,34.3441,109.7417,21.2597,,42.4858,34.4242,62.66,39.8488,58.3576,51.6819,26.9926,54.115,75.7764,593.75,151.1927,46.5457,,30.9931,14.4625,33.9065,36.2178,31.4851,130.8298,146.73,30.3828,390.0,310.14099999999996,29.897,130.2331,1013.03,52.1539,125.334,14.61,53.8879,93.8538,44.7812,34.6482,66.1408,26.5815,17.9,41.0697,68.1523,71.56,74.0053,62.53,38.162,70.7493,60.458,32.57,52.521,48.9111,118.57,27.26,18.8015,25.1681,66.73,52.6342,25.5201,154.0,88.1888,712.55,99.5095,38.3418,107.734,104.9482,45.1401,76.3891,23.4045,44.865,21.8039,47.4487,96.5324,75.4502,32.9221,36.1373,53.0676,62.5266,24.8856,39.5887,25.0745,115.7583,58.1153,58.8194,106.0249,157.626,18.56,21.684,,129.2748,17.5726,73.0281,30.9662,125.12200000000001,89.7848,23.5681,61.7888,52.7989,75.57,78.4209,42.7402,49.1936,59.5453,69.3131,61.8911,50.4546,29.28,28.1,72.59,63.4479,72.23,64.639,52.6795,,67.2258,78.5413,18.2159,71.6514,,23.4435,62.7594,55.1281,22.4338,98.4844,59.6733,62.74,54.965,50.9088,72.0156,89.6197,79.9619,189.8781,57.5785,200.6545,67.8694,,48.5383,156.6115,30.7048,82.7438,41.2824,56.7754,74.9764,112.61,74.99,20.0043,127.1359,164.9192,59.3876,15.9979,33.2981,50.2661,36.72
2015-02-03,147.5838,41.8665,52.4089,52.89,80.5521,20.8621,71.92,2.76,155.9395,10.5861,206.9433,26.6511,38.0006,133.3104,60.115,60.582,46.117,85.0253,177.51,54.68,53.17100000000001,257.6342,286.6646,30.1839,66.154,533.3,529.24,45.3587,363.55,39.3441,45.4785,53.4629,78.2151,46.9044,90.9362,51.3906,117.9593,88.8932,49.0064,135.1842,52.4413,81.6342,48.4738,83.28,128.3031,88.3614,28.7899,62.0683,34.5077,109.7602,21.8131,,43.0061,35.580999999999996,62.71,40.2635,59.3335,52.0594,27.62,54.92,77.3203,607.84,152.0946,47.1184,,31.465,14.8648,34.5815,36.1716,31.9404,132.4333,148.29,31.2343,393.89,314.8783,30.2172,131.1947,1037.55,53.5627,126.7643,14.65,53.5569,94.5686,45.5758,34.5404,67.7529,26.7273,18.235,41.442,69.1505,72.22,74.5414,63.75,38.3199,73.4448,60.3635,33.68,53.9912,50.4221,117.6,27.8725,18.7523,26.0703,67.27,51.9901,26.4987,157.97,91.0742,726.63,101.0571,38.6268,108.5529,110.8009,45.7193,77.0239,23.6575,45.9556,22.1598,48.6467,96.40700000000001,75.6149,32.9831,36.172,53.8395,62.7078,25.6256,40.492,25.2358,115.459,59.856,58.4214,106.044,157.64600000000002,18.9,21.8636,,136.137,17.9293,73.7722,31.8672,127.3443,90.7088,24.1561,62.7333,53.4499,75.6,80.2221,42.2807,49.3885,60.7108,69.2585,61.9926,51.6456,29.57,28.375,75.49,64.8682,74.39,65.3543,53.7349,,68.8405,78.1507,18.3163,71.4702,,24.5983,65.6974,59.7421,22.6594,100.9492,59.35,63.5,54.52,51.3145,73.0531,93.2909,80.7572,194.7513,58.2432,202.43599999999998,68.8237,,48.4432,158.9578,31.4543,84.2793,41.5449,57.2217,77.2112,112.35,75.4,20.3646,128.60299999999998,166.5756,60.6413,16.3289,33.3724,51.0582,37.245
2015-02-04,146.5788,41.2636,48.3794,54.15,80.0207,20.7272,72.28,2.85,155.3438,10.62,205.5307,27.3682,37.5115,133.3193,59.95,61.9948,45.6221,84.2979,178.29,54.3,53.7312,255.5988,283.791,29.7472,66.6592,526.1,522.76,45.1664,364.75,38.6079,47.3551,53.0029,78.10300000000001,47.0689,89.7982,50.5815,117.3896,89.1069,48.0933,134.4915,52.4317,79.2214,48.3032,82.525,128.9495,88.6947,28.9843,61.3843,34.5594,110.6021,21.9713,,40.7041,35.2376,60.86,40.8723,59.2432,51.0168,27.6763,56.44,78.628,601.63,151.7969,46.8184,,31.8502,14.7713,34.3689,35.9765,31.8441,131.2049,147.53,31.4602,391.12,312.9423,30.1652,131.0879,1028.28,53.9478,126.1564,14.96,53.0022,96.0347,45.6404,34.4596,63.493,25.8723,18.1,42.0448,68.9582,71.38,74.9435,64.46,38.1181,71.7207,60.9304,33.74,53.8205,50.477,116.57,28.775,18.7194,25.9517,66.78,51.3027,26.5468,163.19,90.09299999999999,676.0,101.6124,39.0519,109.95100000000001,107.5863,46.044,76.3748,23.2824,45.5043,21.9043,48.2211,98.1259,77.3304,32.4473,36.2155,56.556000000000004,62.7169,26.3147,40.1233,25.4322,109.5623,58.2037,57.7778,106.7489,159.8033,18.595,21.7918,,138.0584,17.3165,72.9519,31.7844,126.1282,91.0078,24.6339,62.2316,53.3619,75.96,80.2674,43.1537,49.3592,60.6445,66.7189,62.1193,52.0029,30.1,28.945,76.54,65.1522,75.0,64.5642,52.5922,,69.2254,76.9268,18.1908,70.8114,,25.0791,64.5204,58.6207,22.4338,99.3885,58.983000000000004,67.425,54.555,49.4929,71.4601,92.206,80.5016,193.4666,58.9526,202.2322,68.5497,,48.0715,160.6182,30.824,84.3273,41.3199,57.2217,76.55,110.1,75.63,18.781,127.896,165.7185,60.7921,16.4184,33.439,50.7491,37.8975
2015-02-05,148.1263,41.7021,49.2975,55.52,81.056,21.0162,73.1,3.31,159.0072,10.7472,208.8856,27.5035,37.9143,136.1039,60.49,62.1063,46.4626,84.9113,178.17,55.0,55.0544,263.7018,271.5683,30.0529,66.402,529.83,527.58,44.8655,373.89,39.0843,46.8275,53.1988,79.1492,47.1694,91.3951,51.5231,118.4446,89.5438,48.2682,136.1876,53.0754,79.8031,49.354,83.74,128.5561,89.2662,29.0697,62.351000000000006,34.9126,111.3915,22.2875,,42.9356,36.6325,60.5,40.9871,59.8938,51.628,27.7809,56.23,79.1638,614.88,153.2506,47.582,,34.6813,14.9396,34.8867,36.6388,32.4745,136.2404,149.67,31.3559,401.79,320.1151,30.8402,132.3167,1044.6,54.7649,128.5342,15.13,53.8879,97.3177,47.0447,34.7676,63.9163,25.9015,17.21,42.4792,69.6754,69.77,75.4439,64.53,38.3286,73.1385,61.5445,34.78,53.1186,51.1181,120.02,28.6775,19.0396,25.3064,67.01,51.7414,26.8448,174.295,90.8912,670.91,102.9597,38.879,112.0681,109.7164,45.535,76.8377,23.7796,45.6359,22.2145,48.5994,96.7293,78.7081,32.7811,36.3111,56.3166,63.2516,26.346999999999998,41.2294,25.5654,112.785,59.7058,58.269,107.3205,161.3314,18.745,21.9803,,136.3844,19.4296,73.3409,32.3637,120.8349,91.2796,24.5103,63.0727,53.6434,76.77,80.6657,42.4002,49.4761,61.592,68.6422,62.6855,52.6809,29.19,28.375,76.75,64.8492,75.92,65.4458,52.9343,,71.347,77.7514,18.5338,71.4208,,24.8908,66.4342,59.2541,22.6761,101.2347,59.184,67.415,56.39,49.3375,70.6839,93.1747,80.8897,196.6719,59.9459,204.2885,74.0771,,48.6507,164.0834,31.1732,84.4521,42.0137,58.3374,77.3032,111.08,75.615,18.7098,129.9463,166.9608,60.3397,16.6689,34.1634,52.7682,38.56
2015-02-06,147.6994,41.5651,48.3709,57.94,80.7628,21.2907,72.54,3.03,160.834,10.2383,210.3668,27.6388,37.7321,135.026,61.13,61.2698,47.7047,82.6153,175.63,54.63,55.5857,265.5067,266.4036,28.7295,65.1438,533.875,531.0,44.5812,374.28,37.1443,46.1895,50.818999999999996,79.4108,47.608000000000004,87.8527,50.1244,120.5099,90.1944,48.1905,134.4471,52.8929,78.8685,49.4034,84.03,127.1134,91.8379,29.1456,62.3145,33.6377,110.4534,22.5434,,41.9477,35.5595,56.71,40.8723,59.9571,49.5157,28.0463,57.07,78.5009,611.34,148.1364,47.6366,,33.9976,15.4261,35.5709,36.4386,33.2976,134.3931,150.18,32.4593,402.0,323.3357,30.6152,131.7824,1022.42,54.9997,125.9955,14.72,53.3869,95.9798,47.479,34.7214,63.501999999999995,26.0666,17.13,42.6476,70.0799,72.0,76.3732,64.42,38.0041,72.8235,59.0077,33.92,53.8205,51.0357,118.75,28.71,18.2432,25.392,67.72,51.2302,27.989,173.43,91.1407,659.92,102.7594,38.4405,111.5488,107.5668,45.5745,76.4034,23.7622,46.2,22.3513,49.0014,95.7267,81.628,31.3494,36.0156,56.1211,62.8075,26.3239,42.528999999999996,25.5584,114.2218,59.6351,56.5415,107.5586,161.0817,18.835,21.7379,,136.0276,20.015,73.2817,32.5843,118.8663,91.1437,25.1853,62.5636,53.3531,75.57,80.5389,41.8212,49.2229,61.8479,70.4015,58.9166,53.6429,29.905,28.91,75.63,64.5462,75.07,62.9673,52.483000000000004,,71.4409,74.0014,17.99,68.4477,,25.2377,65.7693,59.9646,22.7638,101.5201,56.248000000000005,66.31,55.14,49.233999999999995,67.3262,92.7872,80.7193,191.1236,58.3402,198.27900000000002,75.1637,,46.4291,164.7963,29.8105,74.7305,42.2246,56.7925,77.1599,111.99,74.47,18.8321,125.7573,166.8453,60.2642,16.9015,32.4231,53.3576,38.49
2015-02-09,146.6055,40.6698,47.1638,56.81,80.039,21.2281,72.33,3.04,159.5831,10.0517,210.6611,27.5757,37.4443,134.532,60.96,59.0298,48.6947,82.6854,171.42,55.02,54.9675,261.436,265.1512,28.2316,64.3172,529.28,527.83,44.4391,370.56,36.5468,44.6401,50.0372,79.3828,47.6445,88.7429,49.3108,120.4204,88.8188,48.4236,133.2127,52.6527,79.5933,48.9992,83.79,126.3546,92.0475,29.1124,61.3022,33.1467,111.1871,21.869,,41.788999999999994,33.5852,60.0,40.59,59.4962,48.9765,27.8613,57.34,78.1103,613.05,147.5059,47.2548,,33.9976,15.2951,35.5801,35.7968,32.9648,132.1708,149.13,32.2073,396.88,321.944,30.2864,131.4084,1033.15,53.5345,125.3161,14.45,52.6533,93.6889,47.0725,34.3479,63.4885,26.4455,17.16,42.1512,70.5397,71.39,75.2562,64.55,37.4077,74.1012,57.9448,34.03,53.8395,51.3562,118.12,28.3475,18.2186,26.1229,66.87,51.2941,27.6813,172.14,91.8225,648.01,101.931,38.3748,110.8698,105.4465,45.2981,76.0502,23.6575,46.2658,22.1324,49.1709,95.7088,81.2901,31.0683,35.8245,56.1358,62.5991,26.4025,41.6165,25.362,111.7873,59.9532,55.9233,106.5584,158.6347,18.84,21.7648,,134.9665,20.262,72.8843,32.4556,117.589,90.1925,25.1473,62.3127,52.9309,74.67,80.5118,40.8472,48.7163,61.3362,69.7057,57.4462,53.7803,30.05,29.13,75.99,64.0349,74.9,62.5681,53.1526,,71.0842,73.7063,17.7724,68.11,,24.8709,67.0092,60.0417,22.6928,102.0531,56.0208,64.04,54.275,49.5102,66.4194,92.9422,80.5111,189.2684,58.1535,196.8874,75.0787,,45.945,163.6412,29.3676,75.0472,41.9106,56.1746,77.2105,110.45,74.44,18.7988,124.9708,165.2948,59.9626,16.8121,31.5988,53.4735,38.235
